time,value,unit
2018-06-15 04:43:00 +0000,65.22727273,deg F
2018-06-15 04:44:00 +0000,69,deg F
2018-06-15 04:45:00 +0000,74,deg F
2018-06-15 04:46:00 +0000,71.75,deg F
2018-06-15 04:47:00 +0000,60,deg F
2018-06-15 04:48:00 +0000,65.65626182,deg F
2018-06-15 04:49:00 +0000,61.81818182,deg F
2018-06-15 04:50:00 +0000,68.95454545,deg F
2018-06-15 04:51:00 +0000,72.31818182,deg F
2018-06-15 04:52:00 +0000,75.68181818,deg F
2018-06-15 04:53:00 +0000,63.92102659,deg F
2018-06-15 04:54:00 +0000,72.68181818,deg F
2018-06-15 04:55:00 +0000,73.5,deg F
2018-06-15 04:56:00 +0000,68.02272727,deg F
2018-06-15 04:57:00 +0000,64.09090909,deg F
2018-06-15 04:58:00 +0000,69.43181818,deg F
2018-06-15 04:59:00 +0000,79,deg F
2018-06-15 05:00:00 +0000,70.90909091,deg F
2018-06-15 05:01:00 +0000,58.5,deg F
2018-06-15 05:02:00 +0000,66.47727273,deg F
2018-06-15 05:03:00 +0000,78.18181818,deg F
2018-06-15 05:04:00 +0000,62.04545455,deg F
2018-06-15 05:05:00 +0000,61.09090909,deg F
2018-06-15 05:06:00 +0000,73.70454545,deg F
2018-06-15 05:07:00 +0000,69.54545455,deg F
2018-06-15 05:08:00 +0000,72.11603,deg F
2018-06-15 05:09:00 +0000,60.27272727,deg F
2018-06-15 05:10:00 +0000,70,deg F
2018-06-15 05:11:00 +0000,58.63636364,deg F
2018-06-15 05:12:00 +0000,78.18181818,deg F
2018-06-15 05:13:00 +0000,65.86363636,deg F
2018-06-15 05:14:00 +0000,56.72727273,deg F
2018-06-15 05:15:00 +0000,80.11363636,deg F
2018-06-15 05:16:00 +0000,70,deg F
2018-06-15 05:17:00 +0000,80.79545455,deg F
2018-06-15 05:18:00 +0000,53.18181818,deg F
2018-06-15 05:19:00 +0000,67.29545455,deg F
2018-06-15 05:20:00 +0000,72,deg F
2018-06-15 05:21:00 +0000,68.95454545,deg F
2018-06-15 05:22:00 +0000,71.09090909,deg F
2018-06-15 05:23:00 +0000,75.39403136,deg F
2018-06-15 05:24:00 +0000,66.22727273,deg F
2018-06-15 05:25:00 +0000,76.90909091,deg F
2018-06-15 05:26:00 +0000,62.38636364,deg F
2018-06-15 05:27:00 +0000,67.29545455,deg F
2018-06-15 05:28:00 +0000,76.70454545,deg F
2018-06-15 05:29:00 +0000,59.38636364,deg F
2018-06-15 05:30:00 +0000,70.90909091,deg F
2018-06-15 05:31:00 +0000,81.81818182,deg F
2018-06-15 05:32:00 +0000,63.36363636,deg F
2018-06-15 05:33:00 +0000,62.72727273,deg F
2018-06-15 05:34:00 +0000,67.95454545,deg F
2018-06-15 05:35:00 +0000,57.27272727,deg F
2018-06-15 05:36:00 +0000,72.54545455,deg F
2018-06-15 05:37:00 +0000,80,deg F
2018-06-15 05:38:00 +0000,64.01485527,deg F
2018-06-15 05:39:00 +0000,64.54545455,deg F
2018-06-15 05:40:00 +0000,57.27272727,deg F
2018-06-15 05:41:00 +0000,80.79545455,deg F
2018-06-15 05:42:00 +0000,61,deg F
2018-06-15 05:43:00 +0000,64,deg F
2018-06-15 05:44:00 +0000,64.09090909,deg F
2018-06-15 05:45:00 +0000,62.72727273,deg F
2018-06-15 05:46:00 +0000,71,deg F
2018-06-15 05:47:00 +0000,80.5,deg F
2018-06-15 05:48:00 +0000,68.83802864,deg F
2018-06-15 05:49:00 +0000,64.5,deg F
2018-06-15 05:50:00 +0000,74.45454545,deg F
2018-06-15 05:51:00 +0000,69.43181818,deg F
2018-06-15 05:52:00 +0000,71.34090909,deg F
2018-06-15 05:53:00 +0000,72.11603,deg F
2018-06-15 05:54:00 +0000,71.56818182,deg F
2018-06-15 05:55:00 +0000,58.22727273,deg F
2018-06-15 05:56:00 +0000,84.38636364,deg F
2018-06-15 05:57:00 +0000,79,deg F
2018-06-15 05:58:00 +0000,72.54545455,deg F
2018-06-15 05:59:00 +0000,65.22727273,deg F
2018-06-15 06:00:00 +0000,69.54545455,deg F
2018-06-15 06:01:00 +0000,57.27272727,deg F
