time,value,unit
2018-06-15 05:08:00 +0000,608.2147107,ppm
2018-06-15 05:09:00 +0000,671.6365603,ppm
2018-06-15 05:10:00 +0000,732.3180097,ppm
2018-06-15 05:11:00 +0000,702.5722012,ppm
2018-06-15 05:12:00 +0000,654.4186047,ppm
2018-06-15 05:13:00 +0000,610.5786912,ppm
2018-06-15 05:14:00 +0000,652.4651163,ppm
2018-06-15 05:15:00 +0000,699.0697674,ppm
2018-06-15 05:16:00 +0000,653.4418605,ppm
2018-06-15 05:17:00 +0000,714.2563548,ppm
2018-06-15 05:18:00 +0000,652.7182261,ppm
2018-06-15 05:19:00 +0000,651.2709573,ppm
2018-06-15 05:20:00 +0000,638.7020011,ppm
2018-06-15 05:21:00 +0000,716.744186,ppm
2018-06-15 05:22:00 +0000,684.5581395,ppm
2018-06-15 05:23:00 +0000,635.3834505,ppm
2018-06-15 05:24:00 +0000,625.1162791,ppm
2018-06-15 05:25:00 +0000,699.4310438,ppm
2018-06-15 05:26:00 +0000,653.4418605,ppm
2018-06-15 05:27:00 +0000,625.1162791,ppm
2018-06-15 05:28:00 +0000,622.1179016,ppm
2018-06-15 05:29:00 +0000,578.9075176,ppm
2018-06-15 05:30:00 +0000,695.8961601,ppm
2018-06-15 05:31:00 +0000,613.0232558,ppm
2018-06-15 05:32:00 +0000,639.588967,ppm
2018-06-15 05:33:00 +0000,652.6468361,ppm
2018-06-15 05:34:00 +0000,666.0670633,ppm
2018-06-15 05:35:00 +0000,618.2109248,ppm
2018-06-15 05:36:00 +0000,649.8215251,ppm
2018-06-15 05:37:00 +0000,593.3153056,ppm
2018-06-15 05:38:00 +0000,655.6452136,ppm
2018-06-15 05:39:00 +0000,614.6673878,ppm
2018-06-15 05:40:00 +0000,722.4661979,ppm
2018-06-15 05:41:00 +0000,690.6976744,ppm
2018-06-15 05:42:00 +0000,580.0757166,ppm
2018-06-15 05:43:00 +0000,669.1270957,ppm
2018-06-15 05:44:00 +0000,708.1860465,ppm
2018-06-15 05:45:00 +0000,620.2552731,ppm
2018-06-15 05:46:00 +0000,711.3953488,ppm
2018-06-15 05:47:00 +0000,620.2552731,ppm
2018-06-15 05:48:00 +0000,657.7825852,ppm
2018-06-15 05:49:00 +0000,613.0232558,ppm
2018-06-15 05:50:00 +0000,681.4883721,ppm
2018-06-15 05:51:00 +0000,664.6403461,ppm
2018-06-15 05:52:00 +0000,697.9859383,ppm
2018-06-15 05:53:00 +0000,607.8528935,ppm
2018-06-15 05:54:00 +0000,702.1654949,ppm
2018-06-15 05:55:00 +0000,669.5484045,ppm
2018-06-15 05:56:00 +0000,702.2093023,ppm
2018-06-15 05:57:00 +0000,608.2147107,ppm
2018-06-15 05:58:00 +0000,665.6398053,ppm
2018-06-15 05:59:00 +0000,618.3926447,ppm
2018-06-15 06:00:00 +0000,691.7166036,ppm
2018-06-15 06:01:00 +0000,646.4034613,ppm
